sample_id,region,date_start,date_end,flood_label,severity,longitude,latitude,VV_mean,VV_std,VV_min,VV_max,VH_mean,VH_std,VH_min,VH_max,VV_stdDev_mean,VH_stdDev_mean,precipitation_sum,precipitation_mean,precipitation_max,water_occurrence_mean,elevation_mean,slope_mean,region_Jonglei_Flood_Prone,region_Unity_Flood_Prone,region_Upper_Nile_Flood_Prone
222,Unity,2024-01-01,2024-03-31,0,none,29.97529126396165,8.472058710994139,-10.692185909991155,1.1315586671599884,-12.32497187233427,-8.802112519920612,-16.773097236565626,1.1681742588462292,-18.62337249663052,-14.964924440329813,1.1315586671599884,1.1681742588462292,2.326496124267578,0.025849957019090652,2.326496124267578,0.0,395.7759776260441,1.8029263696108015,0,1,0
223,Upper_Nile,2024-01-01,2024-03-31,0,none,31.687654385607047,8.864897373429807,-13.221982938826361,0.6030985887242031,-14.099241810760649,-12.351635183646856,-20.389794257599892,2.509148310405967,-23.657235048858826,-16.811101737894898,0.6030985887242031,2.509148310405967,0.018006974831223488,0.00020007749844808131,0.018006974831223488,0.0,401.7777468868689,2.477211065314851,0,0,1
224,Upper_Nile,2024-01-01,2024-03-31,0,none,33.450845421774055,10.837959620940563,-11.597048646682142,0.5411645882338093,-12.436073265588863,-10.79405794265883,-17.711942237063305,0.6651095513996753,-18.789131148908435,-16.736311836703152,0.5411645882338093,0.6651095513996753,5.257806492409145e-07,5.842007322343079e-09,2.6289032462045725e-07,0.0,462.733395742784,2.1547748109046316,0,0,1
225,Upper_Nile,2024-01-01,2024-03-31,0,none,33.784376856787404,8.922521036460882,-8.735422439099626,0.8259255573473943,-9.803385128044233,-7.218917758560918,-14.317481331055168,1.061409651936568,-15.561927375325988,-12.201251752983739,0.8259255573473943,1.061409651936568,9.977815091609955,0.11086460947990417,9.766121864318848,0.0,424.81729238688393,1.5934708784236795,0,0,1
226,Upper_Nile,2024-01-01,2024-03-31,0,none,32.596652555139514,9.378265691875221,-13.073918487100954,1.414327463038139,-14.936115828447964,-10.997121484553482,-20.90111733775807,3.2329712940512505,-24.797602053511955,-16.35435852046468,1.414327463038139,3.2329712940512505,1.0828027541265328e-07,1.2031141638502163e-09,7.218685027510219e-08,0.3191489361702133,397.81605602772754,2.700562365491431,0,0,1
227,Upper_Nile,2024-01-01,2024-03-31,0,none,32.82445714700618,8.975767290504642,-7.7799908891933915,1.624027808758152,-10.059747879506222,-5.212756182338045,-15.09434198771386,1.3754202102707533,-17.495713818173794,-13.432485073843356,1.624027808758152,1.3754202102707533,2.546769142150879,0.028297435492277145,2.546769142150879,0.0,400.43378176650685,1.759575444766417,0,0,1
228,Jonglei,2023-12-01,2024-02-28,0,none,32.743831256099426,8.486716198814701,-11.946417507042584,1.2426039896487493,-13.61289260338912,-9.878852344092472,-18.269427992291043,2.3143358794115185,-21.330733411460628,-15.193889413002163,1.2426039896487493,2.3143358794115185,0.385039210319519,0.00432628346607089,0.385039210319519,0.0,405.916592596583,1.4823902744626165,1,0,0
229,Jonglei,2023-12-01,2024-02-28,0,none,32.802837006614475,6.683467024998068,-12.75870393405692,1.5687202214918807,-14.42003140752454,-9.40602200618722,-20.29410012003824,3.192234940126402,-23.870529411132804,-14.384199057564127,1.5687202214918807,3.192234940126402,16.568689107894897,0.18616504967212677,5.148173809051514,0.0,424.2422230336139,2.404459225683868,1,0,0
230,Jonglei,2023-12-01,2024-02-28,0,none,33.125688968007736,6.13222114455808,-12.569827911141802,1.3763445701461139,-14.324125242175374,-10.0469987740324,-19.494068543268458,1.986591793102911,-22.278036107039554,-16.387109917396934,1.3763445701461139,1.986591793102911,28.251113772392273,0.31742823123931885,9.170814514160156,0.27999999999999997,429.1277667221702,2.149654314602075,1,0,0
231,Jonglei,2023-12-01,2024-02-28,0,none,32.0184690073507,8.441616397560924,-8.749460871455392,0.7289750293798637,-9.759748335301914,-7.625787737745459,-14.096200819127386,0.8191566308504722,-15.268247122898924,-12.891929243796975,0.7289750293798637,0.8191566308504722,0.4149664342403412,0.004662544000893831,0.4149664342403412,0.0,404.5119283847971,2.846104125919224,1,0,0
232,Jonglei,2023-12-01,2024-02-28,0,none,33.29514553155717,6.9351920021241105,-9.795157998695222,1.8370257432362502,-12.269106456442225,-7.177853420769635,-15.386655795157498,2.8063714750844513,-19.175137531711716,-11.711574568702082,1.8370257432362502,2.8063714750844513,14.390875339508057,0.1616952270269394,4.116168022155762,0.0,417.8945445371034,1.9633507246609916,1,0,0
233,Jonglei,2023-12-01,2024-02-28,0,none,33.19602695480078,6.5471760254703355,-10.490112086107539,1.3082870416851684,-12.692762254810244,-8.234667129077165,-16.1635838573936,1.9526956669891629,-20.153064851740655,-13.958736544651876,1.3082870416851684,1.9526956669891629,27.905181407928467,0.31354135274887085,8.799962997436523,0.0,421.4472985341792,2.4583283978235415,1,0,0
234,Jonglei,2023-12-01,2024-02-28,0,none,32.888070343910826,6.540064487821691,-9.67725013937548,0.8725414248613788,-10.899542370941898,-8.026951279665806,-14.78710155665949,1.0720013339463847,-16.333120620804046,-12.842504455200073,0.8725414248613788,1.0720013339463847,18.938319444656372,0.2127901017665863,11.064287185668945,0.0,422.7431553792043,3.667325657236853,1,0,0
235,Jonglei,2023-12-01,2024-02-28,0,none,32.72325412319218,8.152516499682479,-14.156578065695724,2.2447415102670596,-16.62563601309235,-9.187270187628723,-20.36780898269439,3.7938705100894734,-26.392175287954224,-15.1763360465625,2.2447415102670596,3.7938705100894734,0.0,0.0,0.0,0.0,405.33413153744897,1.498182399453471,1,0,0
236,Unity,2023-12-01,2024-02-28,0,none,30.87727490142907,8.68664214439198,-6.8569937299605925,0.7976854364443763,-7.949210527312353,-5.6188869245388995,-14.758135489318768,0.6448335436839013,-15.71631788059052,-13.817840364469644,0.7976854364443763,0.6448335436839013,0.4335292149335146,0.004871114622801542,0.4024592936038971,0.0,401.3497402352688,1.4064174900586273,0,1,0
237,Upper_Nile,2023-12-01,2024-02-28,0,none,33.27091166961987,10.415845518014597,-12.952351513565372,0.6826365973968428,-14.016004536701303,-11.90801700186862,-20.73264114545727,0.9187364137286302,-22.141604269031248,-19.241645455611906,0.6826365973968428,0.9187364137286302,2.3976940610737074e-07,2.6940383257567646e-09,2.3976940610737074e-07,0.0,416.01356490532646,1.8967292484382916,0,0,1
238,Upper_Nile,2023-12-01,2024-02-28,0,none,31.16500197671877,8.600224363857954,-9.018473920856657,0.8243176126032747,-10.155156063046384,-7.786093830317234,-14.424290449115418,0.7032599244838281,-15.44988287859034,-13.413323589958454,0.8243176126032747,0.7032599244838281,0.5387469753623009,0.006053336896002293,0.23920749127864838,1.1963470319634704,403.84738544934015,1.8504872671811041,0,0,1
239,Upper_Nile,2023-12-01,2024-02-28,0,none,33.779284063146214,10.046944499545281,-12.009867135793824,1.6677683202213869,-14.397182583845357,-9.164226465889811,-18.850243959818783,2.358500290849076,-22.502466179227024,-15.220410352375476,1.6677683202213869,2.358500290849076,0.0,0.0,0.0,0.0,463.57887069023343,1.6036383620305343,0,0,1
240,Upper_Nile,2023-12-01,2024-02-28,0,none,33.21743663135526,10.68145481464347,-11.245502952943786,0.6623635430734652,-12.207868763102462,-10.067542570148483,-18.333978939601444,0.819763709574537,-19.543369616291603,-16.955646892384358,0.6623635430734652,0.819763709574537,2.1502459901512339e-07,2.416006728012121e-09,2.1502459901512339e-07,0.0,420.02324430153396,1.891703388840417,0,0,1
241,Jonglei,2023-01-01,2023-03-31,0,none,33.157654750854086,7.3698280947787325,-10.56347760923241,1.9452011698859102,-13.026199945645432,-7.925491819454943,-16.970125024451708,3.050526941882626,-20.858198546861058,-13.151275504989448,1.9452011698859102,3.050526941882626,24.989469051361084,0.280780553817749,20.999267578125,0.0,413.4545053520466,1.8542148627089998,1,0,0
242,Jonglei,2023-01-01,2023-03-31,0,none,32.425444959515914,7.6614171960603885,-15.468593532935285,0.47219550993565673,-16.200653131897376,-14.758278440393108,-25.647082218035138,0.7160504537559305,-26.73082933046486,-24.56829096403076,0.47219550993565673,0.7160504537559305,31.898913383483887,0.35841476917266846,22.354707717895508,0.0,412.95268960367736,2.183606012385319,1,0,0
243,Jonglei,2023-01-01,2023-03-31,0,none,32.43871336030153,7.542169496938342,-13.121772675588613,0.7266106510607998,-14.083920415478342,-11.775383692563752,-22.17304491353041,2.134036330607801,-24.138918625765783,-17.504319112070572,0.7266106510607998,2.134036330607801,30.04703712463379,0.33760714530944824,21.65083885192871,0.0,414.8529524255199,1.8161833547762585,1,0,0
244,Jonglei,2023-01-01,2023-03-31,0,none,32.38473402647785,7.931745765399968,-12.970153555540975,0.5642509601239183,-13.789158521330634,-12.069675625945491,-21.6176026030864,1.1185117803062767,-23.22980298667883,-19.793405169285013,0.5642509601239183,1.1185117803062767,35.86781685692923,0.4030091847692217,17.47158568246024,0.0,411.230000584351,2.7193648982475844,1,0,0
245,Jonglei,2023-01-01,2023-03-31,0,none,33.375445909393584,6.278528073669946,-12.546507694805326,2.140909827076484,-14.770818552553477,-7.96273668057778,-21.616537025238188,3.067221373202912,-24.92528420841706,-17.467713731091067,2.140909827076484,3.067221373202912,60.505003043583464,0.6798314877918789,21.158318655831472,0.0,421.78277973013815,1.9316344729116532,1,0,0
246,Jonglei,2023-01-01,2023-03-31,0,none,32.14010027674869,8.488844106608482,-10.406098568149059,0.6956670742550105,-11.456437260294836,-9.359678774462536,-16.515271556065265,1.1482930097663688,-18.173251900334083,-14.718198968133297,0.6956670742550105,1.1482930097663688,7.44402715894911,0.08364075587855445,5.989440706041123,0.0,404.7122535002626,2.0123497149508482,1,0,0
247,Jonglei,2023-01-01,2023-03-31,0,none,33.08673464880842,7.482338596550651,-9.295072079552712,0.9327388923686591,-10.844502998087762,-8.035605809738383,-14.39201547041045,1.1726250985285709,-16.361837930943768,-12.935541540344069,0.9327388923686591,1.1726250985285709,25.625147342681885,0.28792300820350647,19.207672119140625,0.0,414.39642611250827,1.9083846317940865,1,0,0
248,Jonglei,2023-01-01,2023-03-31,0,none,33.30857880735015,7.422320964874055,-11.722700447090938,0.6129136235671178,-12.583012498837071,-10.741446109010306,-20.091954261027887,2.4850796283113286,-22.90588886702811,-16.335356056827695,0.6129136235671178,2.4850796283113286,24.675119400024414,0.2772485315799713,24.675119400024414,0.0,413.8409431525128,1.8748241475745362,1,0,0
249,Unity,2023-01-01,2023-03-31,0,none,29.932589333500584,9.438686783321332,-9.091698990799154,0.7933292225405354,-10.234509586333091,-7.887908714484816,-16.147995419492208,1.256556753070883,-18.097377436882446,-14.334907415197044,0.7933292225405354,1.256556753070883,6.504890203475952,0.07308865338563919,4.07807731628418,12.739348370927315,397.06513349927434,1.7171514767180058,0,1,0
250,Unity,2023-01-01,2023-03-31,0,none,29.637264968675545,7.891204268313784,-15.408999647647127,0.9100909476727719,-16.862178621466263,-14.164028505875649,-21.54995003678928,1.8255865475141815,-24.222462974202397,-18.94472971765189,0.9100909476727719,1.8255865475141815,20.10626757144928,0.2259131222963333,5.301357746124268,0.0,398.2343917889141,2.6395361283025682,0,1,0
251,Unity,2023-01-01,2023-03-31,0,none,30.862224602533164,9.459714724044831,-11.14866795908763,0.0,-11.14866795908763,-11.14866795908763,-16.595058652754307,0.0,-16.595058652754307,-16.595058652754307,0.0,0.0,5.403086185455322,0.06070883199572563,3.602057456970215,51.18077053440288,402.4144615205549,3.256106305676798,0,1,0
252,Unity,2023-01-01,2023-03-31,0,none,31.070268666886957,7.5062215960482055,-8.746765216708026,0.7157597204918524,-9.811695842243568,-7.686055702013565,-13.812494046062879,0.665367388064172,-14.804319150408302,-12.783712062774242,0.7157597204918524,0.665367388064172,17.30172872543335,0.19440144300460815,11.927105903625488,0.07500000000000002,412.2157545650082,1.693386816019723,0,1,0
253,Unity,2023-01-01,2023-03-31,0,none,30.19681488760531,8.62813582840622,-9.936992366577929,0.9055706896227981,-11.48442022188458,-8.207145331576525,-14.42053551702713,0.9373663613378098,-16.07966867722195,-12.743786446088244,0.9055706896227981,0.9373663613378098,7.313061714172363,0.08216923475265503,3.6565308570861816,0.0,397.16055826059653,1.7876792819012028,0,1,0
254,Unity,2023-01-01,2023-03-31,0,none,30.665452978300678,9.50476784619903,-12.780031297773567,0.0,-12.780031297773567,-12.780031297773567,-17.963047961543076,0.0,-17.963047961543076,-17.963047961543076,0.0,0.0,6.410496234893799,0.07202804833650589,6.410496234893799,0.0,400.7693168591636,2.241922627505903,0,1,0
255,Unity,2023-01-01,2023-03-31,0,none,29.966399898325278,8.738670548571,-8.766748821974891,1.1582275804660913,-10.477106285825167,-7.065967246962243,-13.485578787353672,1.193343410127084,-15.444934941611649,-11.911559457846195,1.1582275804660913,1.193343410127084,7.749282121658325,0.08707058429718018,5.1258015632629395,0.0,395.02241102428616,1.8854131808646224,0,1,0
256,Upper_Nile,2023-01-01,2023-03-31,0,none,33.831668464550106,8.77819751294629,-8.660663123606357,0.5540373328048029,-9.52094234272799,-7.83937821847809,-13.8639326519749,0.5965522128031436,-14.765247126557178,-12.942997062564967,0.5540373328048029,0.5965522128031436,9.020108222961426,0.10134953260421753,9.020108222961426,0.0,422.9121588890682,1.8990746578593487,0,0,1
257,Upper_Nile,2023-01-01,2023-03-31,0,none,31.309880164278727,8.880978606427764,-11.496946654646912,1.0807185983948708,-13.139425007907118,-9.793016756066772,-18.871386550560214,1.1063682255678968,-20.638407018738484,-17.27483766819043,1.0807185983948708,1.1063682255678968,5.582553863525391,0.06272532790899277,5.582553863525391,0.0,404.1101824117086,1.8022986505044751,0,0,1
258,Upper_Nile,2023-01-01,2023-03-31,0,none,31.57889898284939,9.179845613582838,-10.523913623958705,0.0,-10.523913623958705,-10.523913623958705,-16.618868797967377,0.0,-16.618868797967377,-16.618868797967377,0.0,0.0,6.095211982727051,0.06848552823066711,4.063474655151367,0.0,403.40278499614703,1.9269701776518888,0,0,1
259,Upper_Nile,2023-01-01,2023-03-31,0,none,32.80071480169592,8.930010101333481,-11.960139216034124,0.9835646889955081,-13.620323852166527,-10.622309362277049,-16.363361305335484,0.7490163839699301,-17.51279524174802,-15.25547747074583,0.9835646889955081,0.7490163839699301,0.0,0.0,0.0,0.0,400.04498296269725,1.6229016240531178,0,0,1
260,Upper_Nile,2023-01-01,2023-03-31,0,none,33.61870760886276,8.565184485077937,-11.000231409015221,2.0542369854861744,-13.928279314011657,-8.050581183343876,-16.08222248600422,2.7941668570083147,-20.116209304712676,-12.033185874156935,2.0542369854861744,2.7941668570083147,6.451292991638184,0.07248643785715103,6.451292991638184,0.0,411.3881102719101,2.066592744560321,0,0,1
261,Upper_Nile,2023-01-01,2023-03-31,0,none,33.25364582464167,8.93004036251144,-8.55140591430942,1.3717830626929723,-10.617150380877138,-6.647580999203788,-13.449351921447263,1.3852376960313357,-15.58956793163007,-11.578081542188464,1.3717830626929723,1.3852376960313357,8.624335050582886,0.09690263867378235,5.110320568084717,0.0,402.1436962506615,1.738694291405933,0,0,1
262,Jonglei,2022-12-01,2023-02-28,0,none,32.42836308054205,6.264593991653482,-13.776745900752973,0.7529379362282556,-14.890287863624007,-12.611474344632663,-21.294771735641735,1.8001729919417122,-23.73724427007121,-18.46146610717734,0.7529379362282556,1.8001729919417122,18.840859711170197,0.21169505082070825,7.720007479190826,1.0,431.24783664040837,2.481741040290505,1,0,0
263,Jonglei,2022-12-01,2023-02-28,0,none,32.502227319646515,8.37036437391461,-12.675567819788533,0.9072055631305426,-14.042603988597323,-11.344126093142272,-18.71540077739522,2.379435188390662,-22.262796912146467,-15.950923555125327,0.9072055631305426,2.379435188390662,0.0,0.0,0.0,0.0,405.4475040865081,1.8656078880501108,1,0,0
264,Jonglei,2022-12-01,2023-02-28,0,none,32.22333727715153,7.919837823968443,-13.909433074090595,1.0393373658465546,-15.771255971011026,-12.221751513202479,-20.726341788374558,2.2889250222062048,-24.356194260915096,-17.328400791499227,1.0393373658465546,2.2889250222062048,2.6163947582244873,0.029397694393992424,2.6163947582244873,0.0,410.71526831834035,2.5620535224308107,1,0,0
265,Jonglei,2022-12-01,2023-02-28,0,none,33.4741706102624,7.6785548417160605,-8.373486782907658,0.9225002553380747,-9.843713847832507,-7.01059806977772,-13.717307606005484,0.9252782842604199,-15.354766731840432,-12.574139435370329,0.9225002553380747,0.9252782842604199,10.633183717727661,0.11947397142648697,7.45262336730957,0.0,416.1144694823008,2.1502180695863493,1,0,0
266,Jonglei,2022-12-01,2023-02-28,0,none,32.23300590982349,7.406397766242361,-12.16261001018597,1.1044179633413294,-14.309381254647247,-10.348923168823825,-18.541039561340057,2.4305806135975736,-22.634409655610522,-15.257631432281727,1.1044179633413294,2.4305806135975736,0.0,0.0,0.0,0.0,416.56542617587104,2.0994336812419583,1,0,0
267,Jonglei,2022-12-01,2023-02-28,0,none,33.39784563506642,7.58468926101671,-9.559580109632655,1.0574807655037446,-10.92391060787572,-7.608543599753257,-14.381907318702574,0.7624462003648852,-15.525156874321814,-13.273047574677113,1.0574807655037446,0.7624462003648852,8.210843801498413,0.09225667268037796,6.886873722076416,0.0,414.93886319464417,1.9466187828980657,1,0,0
268,Jonglei,2022-12-01,2023-02-28,0,none,33.4209566547861,8.32824474524835,-10.235307355928592,1.326960812730903,-11.992611031011005,-7.953226454251272,-16.114211001483437,1.7527034450114503,-18.846952870890203,-13.491575859765987,1.326960812730903,1.7527034450114503,0.0,0.0,0.0,0.0,408.2503076135475,1.6137549729200364,1,0,0
269,Jonglei,2022-12-01,2023-02-28,0,none,32.241039673164536,8.016336519966988,-12.110123514988702,1.045977709714918,-14.038428107538191,-10.350623464900524,-18.372218380993502,1.9933366388344074,-22.111772161102483,-15.546399292630324,1.045977709714918,1.9933366388344074,2.40061092376709,0.02697315625846386,2.40061092376709,0.0,408.60744492481405,2.5287470166314323,1,0,0
270,Unity,2022-12-01,2023-02-28,0,none,29.521590957712156,8.735551009137922,-8.894255052121672,0.7262296145999562,-10.084088905394873,-7.814393711282811,-14.550486132850297,0.7445132420301489,-15.753741420732052,-13.408581244679599,0.7262296145999562,0.7445132420301489,0.0,0.0,0.0,0.0,391.53215264600425,3.289754819252827,0,1,0
271,Unity,2022-12-01,2023-02-28,0,none,29.59234987495309,8.002129916112402,-11.359515111265555,1.4290299962715634,-13.951950515024254,-9.32888974183937,-15.566686689733261,1.8071771081197994,-19.490828889501394,-13.56910641064326,1.4290299962715634,1.8071771081197994,0.0,0.0,0.0,0.0,396.6646351329489,3.0478611218594542,0,1,0
272,Unity,2022-12-01,2023-02-28,0,none,31.33706480827474,8.941722235392014,-7.4866450930943005,0.6387711138872599,-8.457033995608114,-6.494992256645993,-13.857789587958367,0.6412199052772919,-14.834596980204166,-12.881167534569004,0.6387711138872599,0.6412199052772919,0.0,0.0,0.0,0.0,404.32357095138394,2.0275528244299568,0,1,0
273,Unity,2022-12-01,2023-02-28,0,none,29.907741380190735,8.441041399893411,-8.96306160823741,0.7680468433649412,-10.119803656412273,-7.7167714619486,-14.294435136423878,0.7515913153611802,-15.48184022847348,-13.113827056313346,0.7680468433649412,0.7515913153611802,0.0,0.0,0.0,0.0,393.72183013226334,1.8677183302656293,0,1,0
274,Unity,2022-12-01,2023-02-28,0,none,29.90118407520495,9.47957992576128,-14.349084235519195,1.1324803160482415,-16.11748260653026,-12.56369166773918,-20.553764221539517,1.1281940666952344,-22.27744772944931,-18.80744512098539,1.1324803160482415,1.1281940666952344,0.0,0.0,0.0,0.0,400.217337976848,1.9321159637198881,0,1,0
275,Unity,2022-12-01,2023-02-28,0,none,30.01585217412178,8.679592593156745,-7.798477783171986,0.838313790144372,-9.139060448373169,-6.539603138016572,-12.85205046169296,0.8056788628738607,-14.137235384853172,-11.635175581928777,0.838313790144372,0.8056788628738607,0.0,0.0,0.0,0.0,393.98976185776087,1.8205014262220396,0,1,0
276,Unity,2022-12-01,2023-02-28,0,none,30.118880915702448,7.891355965960179,-20.715800573092196,1.9924705599089607,-23.964397950348886,-16.96550882677149,-25.240655019421837,1.2311494963302605,-27.25414604945562,-23.11463071697719,1.9924705599089607,1.2311494963302605,0.0,0.0,0.0,0.375,399.01285687955436,1.8059717461223825,0,1,0
277,Upper_Nile,2022-12-01,2023-02-28,0,none,32.506281349301666,9.320489098837964,-7.435192185703184,1.178082701646871,-9.200114542072688,-5.584892887646804,-19.58290698663302,1.118598195625468,-21.205994568510132,-17.778166321393588,1.178082701646871,1.118598195625468,0.0,0.0,0.0,2.0253164556962022,397.43217739082127,2.025556474990423,0,0,1
278,Upper_Nile,2022-12-01,2023-02-28,0,none,31.23896113559127,9.457124129809692,-12.377916289985711,0.0,-12.377916289985711,-12.377916289985711,-18.143067147394717,0.0,-18.143067147394717,-18.143067147394717,0.0,0.0,0.0,0.0,0.0,0.0,399.91229719565933,2.0706786687506327,0,0,1
279,Upper_Nile,2022-12-01,2023-02-28,0,none,33.04621550513086,9.91053835727936,-12.92603030903406,0.8271774143107039,-14.078395602085862,-11.509801981477537,-20.06773622572026,1.119457226899407,-21.5789096141202,-18.19395756878618,0.8271774143107039,1.119457226899407,0.0,0.0,0.0,0.0,399.8521344939043,2.322607674803043,0,0,1
280,Upper_Nile,2022-12-01,2023-02-28,0,none,33.4236090562935,10.801333046621648,-11.700700801899153,0.5484334004476982,-12.543273913896678,-10.870876364647767,-17.63448608725709,0.7463083958102784,-18.890894586941098,-16.578626209657926,0.5484334004476982,0.7463083958102784,0.0,0.0,0.0,0.0,463.507242370879,2.294383516357032,0,0,1
281,Upper_Nile,2022-12-01,2023-02-28,0,none,31.774730454524242,8.802247792374914,-9.431585386797977,0.7344312886221401,-10.489789260719036,-8.24245612125918,-14.58139721575114,0.8455327732780236,-15.92176768983773,-13.322756581793868,0.7344312886221401,0.8455327732780236,0.0,0.0,0.0,0.0,406.4051801852308,2.1920098551510394,0,0,1
282,Upper_Nile,2022-12-01,2023-02-28,0,none,33.16229339274401,10.857711448899504,-12.571995759689974,0.5777448697168343,-13.443721180688652,-11.682331896899225,-18.906615533716497,0.6911626329458207,-19.983705847048856,-17.879683710327424,0.5777448697168343,0.6911626329458207,0.0,0.0,0.0,0.0,409.0273592811167,2.037078886892364,0,0,1
283,Upper_Nile,2022-12-01,2023-02-28,0,none,32.68671070082787,9.72679481925526,-7.64854152376766,0.761905247845325,-8.818891087393556,-6.543333152208507,-16.956290715146977,0.7730043695505235,-18.130200892737065,-15.782295599974402,0.761905247845325,0.7730043695505235,0.0,0.0,0.0,0.0,394.67867064512797,1.8151574503980972,0,0,1
284,Jonglei,2022-01-01,2022-03-31,0,none,32.28041626857803,6.090437762513186,-12.863995830000933,1.0518156433286177,-14.124503800561397,-10.640865549889986,-19.11873273215305,1.7331811623014493,-21.3084194443587,-15.608325426760103,1.0518156433286177,1.7331811623014493,32.96765756607056,0.3704231083393097,7.07314920425415,0.0,431.4008168975947,1.929995378118165,1,0,0
285,Jonglei,2022-01-01,2022-03-31,0,none,33.4982674031159,7.377206543840203,-13.044805572407075,0.7295694368153347,-14.14299417667166,-11.916011486707491,-21.032668931614005,1.7321629570648356,-23.64876686030202,-18.470683723458418,0.7295694368153347,1.7321629570648356,27.861095786094666,0.31304600834846497,5.270752906799316,0.0,418.50328141879737,1.9000737745871543,1,0,0
286,Jonglei,2022-01-01,2022-03-31,0,none,33.214719991464605,7.230631318247656,-10.325483359545226,1.2852375281141526,-12.165555233521324,-8.300594728127658,-15.667503567319152,1.8174637115198926,-18.464088275246688,-13.128229873794616,1.2852375281141526,1.8174637115198926,24.18802113003201,0.2717755238215128,5.816882928212484,0.0,413.7869090876345,1.9750112962547894,1,0,0
287,Jonglei,2022-01-01,2022-03-31,0,none,33.18425364894732,6.069664476379695,-12.780148121315664,0.8273630188384498,-13.855755159623287,-11.243236638089503,-22.29428058291856,2.415985403848472,-25.055257406654942,-18.52614144553353,0.8273630188384498,2.415985403848472,43.413474798202515,0.48779186606407166,20.87228775024414,0.0,429.73032764689975,2.2417648210471928,1,0,0
288,Jonglei,2022-01-01,2022-03-31,0,none,33.23072295013302,6.554403204343854,-13.949330100679155,0.7658320119986997,-15.02842266647593,-12.659585903335424,-22.63913640179121,1.0980718429520047,-24.29517032502807,-20.94607694192483,0.7658320119986997,1.0980718429520047,41.86824560165405,0.4704297184944153,13.037617683410645,0.0,421.23976463161694,2.527454594277004,1,0,0
289,Jonglei,2022-01-01,2022-03-31,0,none,32.50267476753811,7.424658922985128,-14.997824808393117,0.5352751647205646,-15.847975832464577,-14.162315866661535,-25.40900025427285,0.8160860357395686,-26.681083528517355,-24.07294830322561,0.5352751647205646,0.8160860357395686,11.116309404373169,0.12490235269069672,5.126534938812256,0.0,415.4432363345063,1.89383333139712,1,0,0
290,Jonglei,2022-01-01,2022-03-31,0,none,32.32175198554151,6.756009306981019,-14.214753634480251,0.6172171391367155,-15.148839878409953,-13.225406428092594,-23.778728699453293,1.0681810096511533,-25.423482542994055,-22.122068649652473,0.6172171391367155,1.0681810096511533,22.620814085006714,0.25416645407676697,5.963585376739502,0.0,424.16446277267016,1.7801309014271465,1,0,0
291,Jonglei,2022-01-01,2022-03-31,0,none,32.332794607923525,7.496690692711437,-16.131937083740972,0.7054736446962284,-17.224105410006832,-15.010239007823046,-24.03445896144039,1.1525807249928022,-25.81447559108198,-22.140104255415658,0.7054736446962284,1.1525807249928022,9.459372520446777,0.10628508776426315,4.7297773361206055,0.0,416.48850060073175,1.9828814952054628,1,0,0
292,Unity,2022-01-01,2022-03-31,0,none,29.734852093110053,7.528601173841678,-13.223214483122044,1.1707314338096204,-14.62160034822146,-10.625491874019843,-20.240457010212747,2.756380532949154,-23.005469036706078,-14.245512951438362,1.1707314338096204,2.756380532949154,7.0666532350911035,0.07940059734715356,3.469629844029744,0.0,403.270014398848,2.014518665336206,0,1,0
293,Unity,2022-01-01,2022-03-31,0,none,30.2589128700209,7.829693436412459,-14.271992837169604,1.2064408868388472,-16.42077333716962,-12.096812369549257,-21.467723215930086,1.7484862864874904,-24.782181376460812,-18.57029136737217,1.2064408868388472,1.7484862864874904,7.290069103240967,0.0819108858704567,4.046451091766357,0.0,400.28904676259015,2.226544435002822,0,1,0
294,Unity,2022-01-01,2022-03-31,0,none,31.272084184058603,7.7438226802921815,-14.28965254863419,0.9364190418888488,-15.691787943114834,-12.8523703146017,-21.359888877699294,1.0781822638458398,-22.943347895136576,-19.72129364085062,0.9364190418888488,1.0781822638458398,7.0740687400102615,0.07948391884565353,3.2532217502593994,0.0,412.6559909689083,1.762961628221048,0,1,0
295,Unity,2022-01-01,2022-03-31,0,none,30.06566592724577,9.165264549062524,-6.753363283596932,0.5535002621038988,-7.666462166346258,-5.913456234940717,-12.339852771984654,0.6200176014129694,-13.351960341452589,-11.421145400045114,0.5535002621038988,0.6200176014129694,0.05503291077911854,0.0006183473160490394,0.02896338514983654,0.0,397.0519625414462,2.3047540375545714,0,1,0
296,Unity,2022-01-01,2022-03-31,0,none,30.88791947044181,8.157654983627184,-9.9880495020049,1.1047998072426737,-11.689022756005675,-8.390576874899867,-17.909470320312884,1.2299898112854102,-19.862461426730217,-16.15894506292595,1.1047998072426737,1.2299898112854102,7.035882651805878,0.07905486226081848,3.321760416030884,3.0,402.18025679731164,1.4273028141590371,0,1,0
297,Upper_Nile,2022-01-01,2022-03-31,0,none,33.049751932842824,9.82859142636121,-10.681092569192659,0.5958601368951388,-11.624689671306832,-9.774199430165131,-16.323046349003896,0.7215796636772156,-17.4578181932106,-15.204808528576896,0.5958601368951388,0.7215796636772156,4.4001219272613525,0.04943957179784775,3.2788548469543457,0.0,401.3631749353798,1.8327054947344656,0,0,1
